"ID del Tweet","Link permanente del Tweet","Testo del Tweet"," orario","visualizzazioni","interazioni","tasso di interazione","retweet","risposte","Mi piace","clic profilo utente","clic sull'URL","clic sull'hashtag","espansioni dettaglio","clic sui link permanenti","app aperta","installazioni app","follow","Tweet inviati tramite email","chiamata telefonica","visualizzazioni di contenuti multimediali","interazioni con i contenuti multimediali","Promoted visualizzazioni","Promoted interazioni","Promoted tasso di interazione","Promoted retweet","Promoted risposte","Promoted Mi piace","Promoted clic profilo utente","Promoted clic sull'URL","Promoted clic sull'hashtag","Promoted espansioni dettaglio","Promoted clic sui link permanenti","Promoted app aperta","Promoted installazioni app","Promoted follow","Promoted Tweet inviati tramite email","Promoted chiamata telefonica","Promoted visualizzazioni di contenuti multimediali","Promoted interazioni con i contenuti multimediali"
"1101127840165171201","https://twitter.com/fintech_ho2020/status/1101127840165171201","On air right now in Malta! The workshop organized by MFSA on #FinTech and #RiskManagement. Thanj you Christopher P. Buttigieg for having hosted us #unipv #FinTechTeam #regtech #suptech #fintech_ho2020 @fintech_ho2020 @paolo_giudici_s Stay tuned! 
https://t.co/qQIymqPXBP","2019-02-28 14:31 +0000","2217.0","12.0","0.005412719891745603","3.0","0.0","0.0","1.0","2.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100695561085378560","https://twitter.com/fintech_ho2020/status/1100695561085378560","https://t.co/H7Vb6wSPzf","2019-02-27 09:54 +0000","1749.0","3.0","0.0017152658662092624","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1098948875057065984","https://twitter.com/fintech_ho2020/status/1098948875057065984","📢 Oncoming relevant activities in line with the management and regulation of risk in global finance 📅 ​28 February 2019 
📍 Brussels #fintech_ho2020 #riskmanagement    https://t.co/j8ne9slsIB","2019-02-22 14:13 +0000","2134.0","9.0","0.004217432052483599","3.0","0.0","0.0","3.0","0.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1093142176777814016","https://twitter.com/fintech_ho2020/status/1093142176777814016","Among our #kickoff speakers, #EBA, European Commission, ESMA, EIOPA AND ECB on FINTECH. #fintech_ho2020 https://t.co/KtL32YZTyA","2019-02-06 13:39 +0000","1423.0","8.0","0.005621925509486999","2.0","0.0","0.0","3.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1093140809334050817","https://twitter.com/fintech_ho2020/status/1093140809334050817","@anttitalonen @unipv @EU_H2020 @EuTampere @TampereUni @MAB_TampereUni @LasseKoskinen @FIN_FSA Thank you @anttitalonen ! It is just the starting point. We have few months to play as a team and produce valuable contribute for all actors involved #EuFinTechTeam","2019-02-06 13:34 +0000","1287.0","11.0","0.008547008547008548","1.0","0.0","1.0","2.0","0.0","1.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1093139686506315778","https://twitter.com/fintech_ho2020/status/1093139686506315778","Academia, fin-tech, institutions on the same playground to share knowledge and assess the right path in managing risk of financial innovation. Thank you @italia_fintech  for your support. #fintech_ho2020  #riskmanagement #unipv #EuFinTechTeam #regtech #suptech  #fintech https://t.co/UYEXmSAlvQ","2019-02-06 13:29 +0000","3129.0","30.0","0.009587727708533078","6.0","0.0","8.0","7.0","0.0","1.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
