Date,BTC,ETH,XRP,BCH,BSV,LTC,ADA,CRO,BNB,EOS,LINK,XTZ,XLM,XMR,TRX
20200801,0.0258211174435125,0.0700778875031403,0.0146657831334772,0.093433207985731,0.0437017669025158,0.0484643823797657,0.00883758361734413,0.021045090165479,0.0349252842671249,0.0423191718607923,0.00992313056179427,0.0588184837263438,0.0164912373854651,0.0207642067627388,0.0493964644805463
20200802,0.0307651395658524,0.0715289851828359,0.0118588000039782,0.0488117239461536,0.0215788652537168,0.0191668342364579,0.0137760554238654,0.0249974874893296,0.0507906228217979,0.0256000016958976,0.00962197225034118,0.0290050033991111,0.0109896917388603,0.0160276630864523,0.0489732456174273
20200803,0.029841195937599,0.0865684886113899,0.0157885226320143,0.0278072162249173,0.0243615176359277,0.0209534016894098,0.00658130364237046,0.0176635302869621,0.0674878429139227,0.0275234611272796,0.0107460394225876,0.05045168548944,0.0147677186578651,0.0163669207205027,0.0470609976703843
