"ID del Tweet","Link permanente del Tweet","Testo del Tweet"," orario","visualizzazioni","interazioni","tasso di interazione","retweet","risposte","Mi piace","clic profilo utente","clic sull'URL","clic sull'hashtag","espansioni dettaglio","clic sui link permanenti","app aperta","installazioni app","follow","Tweet inviati tramite email","chiamata telefonica","visualizzazioni di contenuti multimediali","interazioni con i contenuti multimediali","Promoted visualizzazioni","Promoted interazioni","Promoted tasso di interazione","Promoted retweet","Promoted risposte","Promoted Mi piace","Promoted clic profilo utente","Promoted clic sull'URL","Promoted clic sull'hashtag","Promoted espansioni dettaglio","Promoted clic sui link permanenti","Promoted app aperta","Promoted installazioni app","Promoted follow","Promoted Tweet inviati tramite email","Promoted chiamata telefonica","Promoted visualizzazioni di contenuti multimediali","Promoted interazioni con i contenuti multimediali"
"1146030808198713345","https://twitter.com/fintech_ho2020/status/1146030808198713345","Thank you @uclfincomp and @TheFCA for the ideas and collaboration. #fintech #suptech #P2P #riskmanagement @TomasoAste https://t.co/rALGQW1K4P","2019-07-02 12:20 +0000","2098.0","13.0","0.006196377502383222","4.0","0.0","2.0","3.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1146023848762064897","https://twitter.com/fintech_ho2020/status/1146023848762064897","#regtech #AI #fintech #riskmanagement #Frankfurt @FiramisCompany Check out the interview to Jochen Papenbrock. https://t.co/WLC2frzuqs","2019-07-02 11:52 +0000","1518.0","8.0","0.005270092226613966","3.0","0.0","4.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
